0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.6467047333717346,0.9009511470794678,1.1457431128292228e-06,0.5949639678001404,0.8764876127243042,-0.0363648347556591,0.56111741065979,0.7919090986251831,-0.06867002695798874,0.5920472145080566,0.7468262910842896,-0.10344640165567398,0.6368477940559387,0.728236734867096,-0.1374840885400772,0.6086682677268982,0.6197921633720398,-0.05487361550331116,0.5819493532180786,0.5055220723152161,-0.0935945138335228,0.5691056251525879,0.4283513128757477,-0.11655674874782562,0.5621839761734009,0.36206939816474915,-0.1326799988746643,0.673667848110199,0.6295668482780457,-0.06945884972810745,0.7197856903076172,0.49360379576683044,-0.11484932899475098,0.7425547242164612,0.40675050020217896,-0.13944001495838165,0.7611663937568665,0.3255026936531067,-0.14980898797512054,0.7195902466773987,0.6755889654159546,-0.08666261285543442,0.6920808553695679,0.6171091794967651,-0.14012236893177032,0.6555949449539185,0.7006689310073853,-0.1362529844045639,0.6474857926368713,0.7523810863494873,-0.11834219098091125,0.7496570348739624,0.7413591146469116,-0.10702886432409286,0.7123037576675415,0.6917635798454285,-0.14230041205883026,0.6775763630867004,0.7443148493766785,-0.12932628393173218,0.671030580997467,0.7864308953285217,-0.11043427884578705,V
0.6361099481582642,0.8946947455406189,1.0032944146587397e-06,0.5776019096374512,0.8488805294036865,-0.02712981402873993,0.5423684120178223,0.764159083366394,-0.05066442862153053,0.569175660610199,0.7111358642578125,-0.07749360054731369,0.603874921798706,0.6840296387672424,-0.10290658473968506,0.5823551416397095,0.580625593662262,-0.037885576486587524,0.5561103224754333,0.4623083770275116,-0.0719677209854126,0.5432196855545044,0.3866582214832306,-0.09290685504674911,0.535830020904541,0.3216862082481384,-0.10603053122758865,0.6436439752578735,0.5862900018692017,-0.05129488930106163,0.6833153963088989,0.4523680508136749,-0.08909416943788528,0.7081354856491089,0.36046355962753296,-0.11126323789358139,0.7310581207275391,0.2833210527896881,-0.1205843910574913,0.6911585330963135,0.6306390762329102,-0.06730431318283081,0.6867210865020752,0.5998756289482117,-0.1127750501036644,0.6479885578155518,0.6725520491600037,-0.11355193704366684,0.6276394724845886,0.7275200486183167,-0.09946466982364655,0.7255784869194031,0.6938464045524597,-0.08578523248434067,0.7143383622169495,0.6648544073104858,-0.11363136768341064,0.6791801452636719,0.7086480855941772,-0.10279367119073868,0.6586949825286865,0.7465019822120667,-0.08603516966104507,V
0.6400619149208069,0.9021850824356079,1.0076878425024915e-06,0.5822288393974304,0.8487135767936707,-0.023603089153766632,0.5461020469665527,0.7567571401596069,-0.04485716670751572,0.5775663256645203,0.7066584229469299,-0.07009932398796082,0.6186346411705017,0.6904598474502563,-0.09509439766407013,0.5793130397796631,0.5781944990158081,-0.037049613893032074,0.5521558523178101,0.4618310034275055,-0.06747326999902725,0.537183403968811,0.3879939913749695,-0.0863226130604744,0.5290825963020325,0.3215225040912628,-0.0991826057434082,0.6421422958374023,0.584837794303894,-0.05206237733364105,0.6822332143783569,0.4478646516799927,-0.08499549329280853,0.7093905210494995,0.357645720243454,-0.10656339675188065,0.7368929386138916,0.28231698274612427,-0.11737338453531265,0.6917286515235901,0.6306383013725281,-0.06891666352748871,0.6909600496292114,0.6014038324356079,-0.10855256766080856,0.6512489914894104,0.6736895442008972,-0.11093126237392426,0.6318514943122864,0.7274991273880005,-0.10065315663814545,0.725608766078949,0.6949353218078613,-0.08808281272649765,0.7120125889778137,0.6708634495735168,-0.11256866157054901,0.6793842911720276,0.7148993611335754,-0.10278516262769699,0.663772463798523,0.752655565738678,-0.08863886445760727,V
0.6303271055221558,0.907188892364502,1.1389478231649264e-06,0.5668612718582153,0.8647366762161255,-0.035461220890283585,0.5229393243789673,0.7846757769584656,-0.06377807259559631,0.5427839159965515,0.7170981168746948,-0.09446927160024643,0.583659827709198,0.6684216260910034,-0.12235730141401291,0.5552118420600891,0.5710745453834534,-0.039755016565322876,0.5236640572547913,0.44858962297439575,-0.07154810428619385,0.5080628395080566,0.3706251382827759,-0.0922301858663559,0.49986428022384644,0.29977139830589294,-0.10710453242063522,0.6160627603530884,0.5755773782730103,-0.05131424963474274,0.6538992524147034,0.4290326237678528,-0.08953248709440231,0.6804096102714539,0.3333548903465271,-0.11298433691263199,0.7062973976135254,0.2517530918121338,-0.1250494122505188,0.665733277797699,0.621080756187439,-0.06668846309185028,0.6755218505859375,0.570655107498169,-0.11699413508176804,0.6342502236366272,0.6519377827644348,-0.11941540241241455,0.6089264750480652,0.7130358219146729,-0.10670775175094604,0.7042417526245117,0.686255693435669,-0.08513952791690826,0.7044506669044495,0.6352975368499756,-0.11916517466306686,0.6677637696266174,0.6868337988853455,-0.11078710854053497,0.6404783725738525,0.7358899712562561,-0.09610971808433533,V
0.6273686289787292,0.9136382341384888,1.1379909210518235e-06,0.5594360828399658,0.8592982888221741,-0.023660387843847275,0.5153489112854004,0.7727693319320679,-0.04422677308320999,0.5392389297485352,0.7081860899925232,-0.06964487582445145,0.577121913433075,0.6673762202262878,-0.0932224839925766,0.5501351356506348,0.5604646801948547,-0.02557491511106491,0.5201318264007568,0.4401237368583679,-0.05439765751361847,0.5031769871711731,0.36058902740478516,-0.07442532479763031,0.49475088715553284,0.2895972430706024,-0.08934172242879868,0.6118624806404114,0.5657098293304443,-0.04253821074962616,0.6497265100479126,0.41801130771636963,-0.0793900340795517,0.6763449907302856,0.31760746240615845,-0.10492826253175735,0.7055554986000061,0.23486056923866272,-0.11824595928192139,0.6623678207397461,0.6136033535003662,-0.062327317893505096,0.6738143563270569,0.556233286857605,-0.11133226752281189,0.631332278251648,0.6424213647842407,-0.11381015926599503,0.6060786247253418,0.7072327733039856,-0.1005767285823822,0.7016686797142029,0.683257520198822,-0.08420788496732712,0.7036296725273132,0.6262878775596619,-0.11866717040538788,0.6682777404785156,0.6790092587471008,-0.10953369736671448,0.6421234607696533,0.7302364706993103,-0.09316860884428024,V
0.6271314024925232,0.9154351353645325,1.0700962320697727e-06,0.5608707666397095,0.8589656352996826,-0.019494660198688507,0.519294261932373,0.7706111073493958,-0.03644534945487976,0.5413630604743958,0.708031177520752,-0.05968543514609337,0.5751531720161438,0.6635165810585022,-0.08145630359649658,0.5520920157432556,0.5578884482383728,-0.017227983102202415,0.5197198390960693,0.4393486976623535,-0.042991653084754944,0.5033314228057861,0.36143994331359863,-0.05965819209814072,0.4965073764324188,0.2909732162952423,-0.07173812389373779,0.6128590703010559,0.5644598007202148,-0.035618413239717484,0.6501860022544861,0.41411086916923523,-0.07080762833356857,0.6758763194084167,0.3146824836730957,-0.09487879276275635,0.7048501372337341,0.2347300946712494,-0.10627733170986176,0.663228452205658,0.6125597357749939,-0.056986793875694275,0.6707936525344849,0.5578408241271973,-0.10589726269245148,0.6283401250839233,0.6435034871101379,-0.11037927865982056,0.6045790314674377,0.7077980637550354,-0.09762000292539597,0.7034336924552917,0.6813172698020935,-0.07997410744428635,0.7025402188301086,0.6262208223342896,-0.11287375539541245,0.667434573173523,0.6767563223838806,-0.10465940088033676,0.6429396867752075,0.7256743907928467,-0.08905135840177536,V
0.6250194311141968,0.911719560623169,1.0963486829496105e-06,0.5560722351074219,0.8511572480201721,-0.020764123648405075,0.5147219896316528,0.7649416327476501,-0.039014656096696854,0.5377514362335205,0.6976891756057739,-0.06336169689893723,0.5753461122512817,0.6549020409584045,-0.08577927947044373,0.5493745803833008,0.553106427192688,-0.017812451347708702,0.516812264919281,0.4289807677268982,-0.04335958883166313,0.49859893321990967,0.34894418716430664,-0.06033076345920563,0.4900568723678589,0.2766129672527313,-0.07303538918495178,0.6114480495452881,0.5587592124938965,-0.03621295839548111,0.6461890339851379,0.40730100870132446,-0.0721643790602684,0.6700046062469482,0.3053581416606903,-0.09687145799398422,0.6980947852134705,0.22246694564819336,-0.10926791280508041,0.6615126729011536,0.6072118282318115,-0.05773235112428665,0.6700596809387207,0.5500585436820984,-0.10640961676836014,0.6255640983581543,0.6370342969894409,-0.10965347290039062,0.6006563901901245,0.7015517950057983,-0.0964694619178772,0.6995241641998291,0.6769710183143616,-0.08118174970149994,0.6954103112220764,0.6194438934326172,-0.1129801943898201,0.6587867140769958,0.6713469624519348,-0.10363318771123886,0.6348404288291931,0.7215219140052795,-0.08764993399381638,V
0.6249515414237976,0.9124608039855957,1.0761859812191688e-06,0.5548004508018494,0.8465927839279175,-0.015706563368439674,0.5135852098464966,0.7569699287414551,-0.03184016793966293,0.5385624766349792,0.6918528079986572,-0.05514764413237572,0.5763177275657654,0.6555865406990051,-0.07686927914619446,0.5474057197570801,0.5481137037277222,-0.014620542526245117,0.5148331522941589,0.42520809173583984,-0.03992684930562973,0.49771106243133545,0.3473105728626251,-0.05722467973828316,0.4901595115661621,0.2765788733959198,-0.07043890655040741,0.609778642654419,0.5560129880905151,-0.035592515021562576,0.6462869644165039,0.40468263626098633,-0.0716087743639946,0.6698718667030334,0.3043470084667206,-0.09679882228374481,0.6982717514038086,0.2224559783935547,-0.10966382920742035,0.6606965661048889,0.6068350672721863,-0.058984238654375076,0.6687507629394531,0.5483729243278503,-0.10562224686145782,0.624806821346283,0.6345895528793335,-0.10719713568687439,0.6014854907989502,0.6973899006843567,-0.09350267052650452,0.699475884437561,0.6794123649597168,-0.0840827226638794,0.6958721876144409,0.6225981116294861,-0.11406829953193665,0.6591823101043701,0.6733266711235046,-0.10305383056402206,0.6365792751312256,0.721127450466156,-0.08609456568956375,V
0.6235963702201843,0.9039949178695679,1.1201600500498898e-06,0.5551416277885437,0.838991641998291,-0.01936623826622963,0.514869213104248,0.7476167678833008,-0.03762748837471008,0.5368309617042542,0.6793363094329834,-0.0625009536743164,0.572639524936676,0.6381763219833374,-0.08565149456262589,0.5471121072769165,0.5373894572257996,-0.018540894612669945,0.5153626203536987,0.4135773777961731,-0.04466143995523453,0.49746230244636536,0.3342704474925995,-0.06168367341160774,0.48857128620147705,0.2618003785610199,-0.0743374451994896,0.6095482707023621,0.5440452098846436,-0.03814518824219704,0.6470276117324829,0.391330361366272,-0.07323159277439117,0.6708581447601318,0.2896669805049896,-0.09705465286970139,0.6993368268013,0.20738375186920166,-0.10876726359128952,0.6604222655296326,0.5945396423339844,-0.060652099549770355,0.6668720245361328,0.5362804532051086,-0.10799355059862137,0.6226202845573425,0.6255588531494141,-0.10931689292192459,0.5998083353042603,0.6915513277053833,-0.09487693756818771,0.7002595663070679,0.6660266518592834,-0.08506815135478973,0.6952696442604065,0.6062235832214355,-0.11491647362709045,0.6600936651229858,0.6587386131286621,-0.10345707088708878,0.6396253705024719,0.708793580532074,-0.08603554219007492,V
0.6219373941421509,0.9021767377853394,1.0579927902654163e-06,0.5528554320335388,0.8395892381668091,-0.019580340012907982,0.513945460319519,0.7489585876464844,-0.036827243864536285,0.5370885133743286,0.6798763275146484,-0.06066771224141121,0.5714842081069946,0.6310907006263733,-0.08298896253108978,0.5464891791343689,0.5372739434242249,-0.018142368644475937,0.5153558254241943,0.41285550594329834,-0.04502572864294052,0.4984516203403473,0.3328216075897217,-0.06284552812576294,0.490888774394989,0.25992023944854736,-0.07620932906866074,0.61074298620224,0.5439804792404175,-0.0376938059926033,0.6474562287330627,0.3916609287261963,-0.07542721927165985,0.6714275479316711,0.2919188439846039,-0.10211200267076492,0.699667751789093,0.21067380905151367,-0.11584998667240143,0.6621623039245605,0.5937193632125854,-0.06003694608807564,0.6674143671989441,0.5362579226493835,-0.10914547741413116,0.6221894025802612,0.6222434639930725,-0.11314616352319717,0.5976222157478333,0.685152530670166,-0.10089369118213654,0.7007768750190735,0.6643977761268616,-0.0842459425330162,0.6938362121582031,0.6098089814186096,-0.116166852414608,0.6564269065856934,0.6600084900856018,-0.10748788714408875,0.6327930688858032,0.7069941163063049,-0.09227526187896729,V
