L1_x0,L1_y0,L1_z0,L1_x1,L1_y1,L1_z1,L1_x2,L1_y2,L1_z2,L1_x3,L1_y3,L1_z3,L1_x4,L1_y4,L1_z4,L1_x5,L1_y5,L1_z5,L1_x6,L1_y6,L1_z6,L1_x7,L1_y7,L1_z7,L1_x8,L1_y8,L1_z8,L1_x9,L1_y9,L1_z9,L1_x10,L1_y10,L1_z10,L1_x11,L1_y11,L1_z11,L1_x12,L1_y12,L1_z12,L1_x13,L1_y13,L1_z13,L1_x14,L1_y14,L1_z14,L1_x15,L1_y15,L1_z15,L1_x16,L1_y16,L1_z16,L1_x17,L1_y17,L1_z17,L1_x18,L1_y18,L1_z18,L1_x19,L1_y19,L1_z19,L1_x20,L1_y20,L1_z20,L2_x0,L2_y0,L2_z0,L2_x1,L2_y1,L2_z1,L2_x2,L2_y2,L2_z2,L2_x3,L2_y3,L2_z3,L2_x4,L2_y4,L2_z4,L2_x5,L2_y5,L2_z5,L2_x6,L2_y6,L2_z6,L2_x7,L2_y7,L2_z7,L2_x8,L2_y8,L2_z8,L2_x9,L2_y9,L2_z9,L2_x10,L2_y10,L2_z10,L2_x11,L2_y11,L2_z11,L2_x12,L2_y12,L2_z12,L2_x13,L2_y13,L2_z13,L2_x14,L2_y14,L2_z14,L2_x15,L2_y15,L2_z15,L2_x16,L2_y16,L2_z16,L2_x17,L2_y17,L2_z17,L2_x18,L2_y18,L2_z18,L2_x19,L2_y19,L2_z19,L2_x20,L2_y20,L2_z20,label
0.934931218624115,0.5286708474159241,1.8358586828526313e-07,0.922135055065155,0.46199867129325867,-0.004119480028748512,0.8841218948364258,0.39185744524002075,-0.013692582957446575,0.8536174893379211,0.33152657747268677,-0.021215083077549934,0.839586615562439,0.28222233057022095,-0.031806934624910355,0.8790009021759033,0.39222797751426697,-0.04880952835083008,0.8167117238044739,0.34368643164634705,-0.06794372200965881,0.7787588238716125,0.31339073181152344,-0.07632364332675934,0.7484164834022522,0.2906174063682556,-0.08199197798967361,0.8696343898773193,0.4293021559715271,-0.056058939546346664,0.7777151465415955,0.4102916121482849,-0.07548700273036957,0.7307170629501343,0.40208563208580017,-0.08455963432788849,0.6978951692581177,0.39253777265548706,-0.09153637290000916,0.8614083528518677,0.4720982015132904,-0.06074921786785126,0.7777004837989807,0.45126965641975403,-0.08339355140924454,0.7261213064193726,0.43231526017189026,-0.09714049100875854,0.6872460246086121,0.4179456830024719,-0.10611680895090103,0.8546357154846191,0.5133001804351807,-0.06279144436120987,0.8059582114219666,0.4933931529521942,-0.08200983703136444,0.7836204767227173,0.49050599336624146,-0.0887058824300766,0.7661324739456177,0.4910096824169159,-0.0927862897515297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nasasabik
0.9467499852180481,0.5424463152885437,1.3234333096079354e-07,0.9284601211547852,0.47197628021240234,-0.002298177918419242,0.8867811560630798,0.39754676818847656,-0.012069414369761944,0.8551536202430725,0.3361649215221405,-0.02027007006108761,0.8407557010650635,0.2849081754684448,-0.03129768371582031,0.880652904510498,0.39383482933044434,-0.04795350134372711,0.815570592880249,0.3458639085292816,-0.06770364940166473,0.7785013914108276,0.31485408544540405,-0.07636436074972153,0.7483309507369995,0.2884094715118408,-0.08206870406866074,0.8715980052947998,0.43158331513404846,-0.055984966456890106,0.7822174429893494,0.41406938433647156,-0.07507536560297012,0.7363148927688599,0.4079618453979492,-0.0826730951666832,0.7038208246231079,0.3992096185684204,-0.0888574868440628,0.8636982440948486,0.47696733474731445,-0.06162114068865776,0.7803944945335388,0.4540756046772003,-0.0830075591802597,0.7292673587799072,0.4324920177459717,-0.09510868787765503,0.690529465675354,0.4149892032146454,-0.1034279465675354,0.857912003993988,0.5208727121353149,-0.06468468904495239,0.8099173307418823,0.4947918951511383,-0.08121081441640854,0.7859172821044922,0.4876477122306824,-0.08662804961204529,0.7660556435585022,0.4852277636528015,-0.09047352522611618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nasasabik
-0.006218433380126953,0.5693114995956421,5.484085363605118e-07,-0.004900828003883362,0.48735734820365906,-0.005659583956003189,0.01214444637298584,0.403219074010849,-0.019389642402529716,0.028574466705322266,0.3367694318294525,-0.032490119338035583,0.03984331339597702,0.2819880247116089,-0.04714030772447586,0.06702456623315811,0.393627792596817,-0.04083562642335892,0.13789956271648407,0.3450792729854584,-0.061333294957876205,0.17979829013347626,0.317067414522171,-0.07096690684556961,0.21031877398490906,0.2939397096633911,-0.07674730569124222,0.08372723311185837,0.43847888708114624,-0.05163917690515518,0.17977704107761383,0.40778830647468567,-0.06998977065086365,0.235923171043396,0.3959609866142273,-0.07746860384941101,0.27750006318092346,0.3872165083885193,-0.0816766694188118,0.09338214993476868,0.4919559359550476,-0.06144842505455017,0.1798734962940216,0.4493831396102905,-0.0827353373169899,0.23116393387317657,0.4317537546157837,-0.09157487750053406,0.2713046967983246,0.4163345694541931,-0.09643731266260147,0.0984913781285286,0.5528805255889893,-0.06984315812587738,0.16352170705795288,0.5411146283149719,-0.08893604576587677,0.19595901668071747,0.543273389339447,-0.09184499830007553,0.22062581777572632,0.5422678589820862,-0.09189558774232864,0.9416379928588867,0.526772141456604,9.29990875420117e-08,0.9136049151420593,0.4529466927051544,0.003434052225202322,0.8682885766029358,0.37405019998550415,-0.0041698249988257885,0.8364033699035645,0.30614691972732544,-0.011710677295923233,0.8278465270996094,0.24885812401771545,-0.022322878241539,0.8657013177871704,0.3642200231552124,-0.04004845768213272,0.7999670505523682,0.3145758807659149,-0.05617444962263107,0.7577517628669739,0.29070788621902466,-0.06299568712711334,0.7209732532501221,0.2719862759113312,-0.06878136098384857,0.8622695803642273,0.39956802129745483,-0.049673136323690414,0.7604135870933533,0.39396846294403076,-0.06430574506521225,0.7092345356941223,0.404675155878067,-0.0690683126449585,0.674151599407196,0.41304251551628113,-0.07544981688261032,0.8559503555297852,0.44551312923431396,-0.056421369314193726,0.7622303366661072,0.437165766954422,-0.07004754990339279,0.7191712856292725,0.4412897527217865,-0.07307105511426926,0.6913488507270813,0.44555315375328064,-0.07728700339794159,0.8477261066436768,0.4950549006462097,-0.06148692965507507,0.78594970703125,0.4834555387496948,-0.0746694803237915,0.7575624585151672,0.4895976483821869,-0.07820048928260803,0.7364561557769775,0.49708011746406555,-0.08119669556617737,nasasabik
-0.029539287090301514,0.5700863003730774,6.818328870394907e-07,-0.01569085568189621,0.49155694246292114,-0.01804991066455841,0.0108218714594841,0.4127304255962372,-0.03789643198251724,0.03141443431377411,0.34571054577827454,-0.055487435311079025,0.04541260749101639,0.28755125403404236,-0.07482147216796875,0.07610511034727097,0.4158688187599182,-0.04857068136334419,0.1445377767086029,0.3694261908531189,-0.07932017743587494,0.19100196659564972,0.33804604411125183,-0.09981224685907364,0.22813230752944946,0.3174828290939331,-0.11255669593811035,0.09403868764638901,0.46061262488365173,-0.05556076392531395,0.18903547525405884,0.4347885847091675,-0.08077773451805115,0.24421267211437225,0.42734986543655396,-0.09514126926660538,0.28617972135543823,0.42842167615890503,-0.10418513417243958,0.10173634439706802,0.5126203298568726,-0.06297863274812698,0.19007399678230286,0.48269784450531006,-0.08880776911973953,0.24127253890037537,0.47212570905685425,-0.10039366036653519,0.2818443179130554,0.4681532680988312,-0.10712524503469467,0.10149496048688889,0.5702616572380066,-0.07043877989053726,0.16386544704437256,0.5677211880683899,-0.09491073340177536,0.20094239711761475,0.5776170492172241,-0.10096239298582077,0.2323596328496933,0.5900865793228149,-0.10258723795413971,0.9191249012947083,0.5439131259918213,1.6590149698458845e-08,0.8925628066062927,0.46807560324668884,0.0005158866406418383,0.8436157703399658,0.3927205204963684,-0.003953434526920319,0.8090366721153259,0.3307621479034424,-0.008747703395783901,0.7898722887039185,0.27991607785224915,-0.016205092892050743,0.8144121170043945,0.39086660742759705,-0.025305114686489105,0.742389440536499,0.3575034439563751,-0.03766385093331337,0.7007309198379517,0.33971527218818665,-0.04305943846702576,0.664634108543396,0.3249901533126831,-0.04819537699222565,0.8103123903274536,0.42718082666397095,-0.03439464792609215,0.7216019630432129,0.4388546645641327,-0.05019799619913101,0.6814509034156799,0.4540703594684601,-0.05584206059575081,0.6540482044219971,0.4628864824771881,-0.060441259294748306,0.8077641129493713,0.47441738843917847,-0.04260652884840965,0.7253861427307129,0.4730094075202942,-0.0576399527490139,0.675504744052887,0.47185373306274414,-0.06503579020500183,0.6349624395370483,0.4696509838104248,-0.07152958959341049,0.807659924030304,0.5269631743431091,-0.049478404223918915,0.7568720579147339,0.5232324600219727,-0.062483057379722595,0.7265231013298035,0.5264207124710083,-0.06776810437440872,0.6979475617408752,0.5283699035644531,-0.0717853456735611,nasasabik
0.00800672173500061,0.5936631560325623,5.148141326571931e-07,0.019061118364334106,0.5082294940948486,0.002517277142032981,0.04646635428071022,0.4288138747215271,-0.006357127334922552,0.0706823468208313,0.36826127767562866,-0.01592342182993889,0.0842972919344902,0.3182554841041565,-0.027105074375867844,0.11296194791793823,0.42585140466690063,-0.02301427349448204,0.18609529733657837,0.3858641982078552,-0.03561887890100479,0.22889287769794464,0.36232054233551025,-0.042783450335264206,0.26063159108161926,0.34455299377441406,-0.04784004017710686,0.12606990337371826,0.4683718979358673,-0.0346364751458168,0.21967899799346924,0.45809206366539,-0.04460472613573074,0.2639220356941223,0.4597826898097992,-0.050118036568164825,0.29410994052886963,0.4622344970703125,-0.05439256876707077,0.13143625855445862,0.519217848777771,-0.044940948486328125,0.2221910059452057,0.5011992454528809,-0.05618331581354141,0.2703975439071655,0.4938512146472931,-0.06446759402751923,0.3072519600391388,0.4886605739593506,-0.07216695696115494,0.13054601848125458,0.5767817497253418,-0.05372384563088417,0.1885397732257843,0.5841144919395447,-0.06613092869520187,0.21991313993930817,0.5969480276107788,-0.06992202252149582,0.24768105149269104,0.6065235137939453,-0.07253757119178772,0.9190431237220764,0.5156478881835938,7.085899511594107e-08,0.8856492638587952,0.438364177942276,0.00801122933626175,0.8404695391654968,0.35968217253685,0.003893469460308552,0.8097882270812988,0.2955619692802429,-0.001925405114889145,0.7982781529426575,0.2397748976945877,-0.010170307010412216,0.8244150876998901,0.33548504114151,-0.02051554061472416,0.7551196813583374,0.29609453678131104,-0.03284857049584389,0.7156152725219727,0.2697903513908386,-0.039491306990385056,0.6819740533828735,0.24446921050548553,-0.045138631016016006,0.8212137222290039,0.36313045024871826,-0.03122333064675331,0.729957103729248,0.369944304227829,-0.04236055538058281,0.6819884181022644,0.38137584924697876,-0.047900114208459854,0.6463596224784851,0.3891025185585022,-0.05422021076083183,0.818102240562439,0.4036784768104553,-0.03984035551548004,0.7348031997680664,0.4003145098686218,-0.047570183873176575,0.6870421171188354,0.39625781774520874,-0.05079824477434158,0.6492514610290527,0.39170414209365845,-0.056249044835567474,0.814766526222229,0.4533408582210541,-0.04717708006501198,0.7656771540641785,0.44710636138916016,-0.053165461868047714,0.7363395094871521,0.4440881907939911,-0.054749131202697754,0.7092616558074951,0.43912744522094727,-0.057612866163253784,nasasabik
0.007231220602989197,0.5593031048774719,5.655780910274188e-07,0.016578882932662964,0.4789089262485504,-0.008020724169909954,0.04028449207544327,0.3977483808994293,-0.021792370826005936,0.05974188446998596,0.33550262451171875,-0.034845199435949326,0.06945712119340897,0.28491687774658203,-0.04863153025507927,0.10674969851970673,0.3939683139324188,-0.03556358069181442,0.17170991003513336,0.3555469512939453,-0.05705571547150612,0.21437466144561768,0.333303302526474,-0.07099501043558121,0.2492852509021759,0.3191470801830292,-0.08000853657722473,0.11990351974964142,0.4337700307369232,-0.04327858239412308,0.20774997770786285,0.41783466935157776,-0.05936533957719803,0.25564226508140564,0.42344558238983154,-0.06678073853254318,0.28957581520080566,0.4338364899158478,-0.07334445416927338,0.12618911266326904,0.48210734128952026,-0.05094798654317856,0.2176298350095749,0.46804118156433105,-0.07137247174978256,0.2599126696586609,0.4853295087814331,-0.07994991540908813,0.28432244062423706,0.5041400790214539,-0.08550111204385757,0.12662775814533234,0.5369195938110352,-0.058007266372442245,0.19778510928153992,0.5430716276168823,-0.07898825407028198,0.22615522146224976,0.5663673877716064,-0.0852225050330162,0.24281033873558044,0.586963415145874,-0.08816901594400406,0.9289058446884155,0.5131120681762695,-1.8343904173434566e-07,0.8961021304130554,0.4336404800415039,0.015183069743216038,0.8490259647369385,0.35884809494018555,0.01189851202070713,0.8164159059524536,0.29632335901260376,0.006112555041909218,0.8035591840744019,0.23986941576004028,-0.0016400405438616872,0.8353493809700012,0.33272889256477356,-0.016095401719212532,0.7671785354614258,0.288013219833374,-0.03211456164717674,0.7288917303085327,0.26013100147247314,-0.03854096680879593,0.6971051692962646,0.23285110294818878,-0.04343314841389656,0.8334746360778809,0.360068678855896,-0.030818626284599304,0.7404497861862183,0.3743714988231659,-0.05073710158467293,0.7216081619262695,0.39730095863342285,-0.05315142497420311,0.7171804904937744,0.41123390197753906,-0.05293799191713333,0.8299263715744019,0.40328875184059143,-0.043944425880908966,0.7399953603744507,0.3961087167263031,-0.06385889649391174,0.6875720024108887,0.38432541489601135,-0.07222046703100204,0.6461389064788818,0.37055692076683044,-0.07800716161727905,0.8272780776023865,0.45275571942329407,-0.053368669003248215,0.7765511870384216,0.4472704231739044,-0.06419505178928375,0.750847339630127,0.44537466764450073,-0.06723329424858093,0.7261412739753723,0.44252896308898926,-0.07069921493530273,nasasabik
0.007129542529582977,0.5557770729064941,5.04846013882343e-07,0.018357016146183014,0.4764387309551239,-0.006597087252885103,0.042378656566143036,0.3982803523540497,-0.01964947208762169,0.06036630645394325,0.3375404477119446,-0.03175300359725952,0.06940896064043045,0.2873069941997528,-0.04510919377207756,0.1050574779510498,0.3950786888599396,-0.034640830010175705,0.1696738451719284,0.35348525643348694,-0.056987930089235306,0.21330684423446655,0.3302948772907257,-0.07150883972644806,0.24820765852928162,0.31623977422714233,-0.08056853711605072,0.11966849118471146,0.4341965913772583,-0.043435122817754745,0.20249521732330322,0.41384023427963257,-0.06163619086146355,0.24422423541545868,0.4135127663612366,-0.06982284784317017,0.2731665074825287,0.4196580648422241,-0.07504202425479889,0.1255740374326706,0.48203182220458984,-0.052080102264881134,0.21193303167819977,0.4622919261455536,-0.0741225928068161,0.2616499066352844,0.45894765853881836,-0.08493781834840775,0.29977163672447205,0.45966535806655884,-0.09164950996637344,0.12497439980506897,0.5373607873916626,-0.05944006145000458,0.18656226992607117,0.5458484888076782,-0.08025412261486053,0.22069230675697327,0.5594764947891235,-0.08653877675533295,0.24864640831947327,0.57029128074646,-0.08952143043279648,0.9302153587341309,0.5174833536148071,-1.7218570746990736e-07,0.898091197013855,0.4358556866645813,0.015063410624861717,0.850099503993988,0.3596698045730591,0.012664694339036942,0.8168332576751709,0.2963259220123291,0.007931921631097794,0.804355263710022,0.2400834560394287,0.000992469140328467,0.8342357873916626,0.3354108929634094,-0.014411448501050472,0.7688288688659668,0.2891562879085541,-0.028377924114465714,0.7303919196128845,0.2617204189300537,-0.03388141468167305,0.6977428197860718,0.23549135029315948,-0.03840802609920502,0.8329133987426758,0.3637823164463043,-0.028768004849553108,0.7420565485954285,0.37477439641952515,-0.04833032935857773,0.7228229641914368,0.39929643273353577,-0.05206066742539406,0.716618537902832,0.4155797064304352,-0.05240790545940399,0.8295308947563171,0.4061655104160309,-0.04117650166153908,0.7403103113174438,0.39715537428855896,-0.05939313769340515,0.6866054534912109,0.3859880566596985,-0.06795039772987366,0.6438499093055725,0.374697744846344,-0.07395010441541672,0.8265767097473145,0.45409780740737915,-0.04993874579668045,0.7741172909736633,0.44705528020858765,-0.05809081345796585,0.7499017119407654,0.44418513774871826,-0.05970613285899162,0.727785050868988,0.4409177601337433,-0.06219455972313881,nasasabik
-0.0013165771961212158,0.5383142828941345,6.107982244429877e-07,0.004211023449897766,0.4543260633945465,0.0047769248485565186,0.026804715394973755,0.3706805109977722,-0.0049406434409320354,0.0433594286441803,0.3044109344482422,-0.01500425860285759,0.047535985708236694,0.24869905412197113,-0.02675698697566986,0.0836867243051529,0.3569064736366272,-0.02980341948568821,0.15695972740650177,0.317438006401062,-0.04552175849676132,0.20234298706054688,0.29002702236175537,-0.05323487147688866,0.23511335253715515,0.26902949810028076,-0.05708632618188858,0.09702423959970474,0.3980972170829773,-0.04152579605579376,0.1930907964706421,0.3877946138381958,-0.05212976038455963,0.24758891761302948,0.3915230333805084,-0.05440030246973038,0.2856115698814392,0.3961196541786194,-0.05560193583369255,0.10595802217721939,0.4503291845321655,-0.05134720727801323,0.19612058997154236,0.42577412724494934,-0.06756531447172165,0.25007712841033936,0.41702374815940857,-0.07417239993810654,0.2899470329284668,0.40815111994743347,-0.0779910609126091,0.11300685256719589,0.5118833780288696,-0.05843039229512215,0.18427051603794098,0.5083288550376892,-0.06811195611953735,0.2090419977903366,0.5198562145233154,-0.0644235759973526,0.22389374673366547,0.5251326560974121,-0.06131092458963394,0.9180798530578613,0.5456534624099731,-1.7372215666000557e-07,0.8804819583892822,0.4701211452484131,0.008461695164442062,0.8287060260772705,0.3952244222164154,0.0049864803440868855,0.7940637469291687,0.33455419540405273,0.00017564573499839753,0.7766455411911011,0.28234750032424927,-0.006315427832305431,0.8106878399848938,0.37676411867141724,-0.018018566071987152,0.7390372157096863,0.3404008746147156,-0.029718946665525436,0.6994439363479614,0.3222965598106384,-0.034055497497320175,0.6657770872116089,0.3026527464389801,-0.039230138063430786,0.8117967247962952,0.4071505069732666,-0.030902687460184097,0.7178974747657776,0.4294779896736145,-0.05091463401913643,0.6997412443161011,0.45266586542129517,-0.05547994002699852,0.6935322284698486,0.46488913893699646,-0.05783882737159729,0.8109123706817627,0.45295006036758423,-0.04262113198637962,0.7179690003395081,0.453881174325943,-0.06087839603424072,0.6667855978012085,0.44541215896606445,-0.06868914514780045,0.6252017617225647,0.4357872009277344,-0.07518673688173294,0.810734748840332,0.5055647492408752,-0.05185098201036453,0.755691647529602,0.5014641284942627,-0.06444939225912094,0.7279123067855835,0.49980390071868896,-0.06960690766572952,0.7008053660392761,0.4977834224700928,-0.07451052963733673,nasasabik
0.017890624701976776,0.5825421214103699,6.644584686910093e-07,0.025166906416416168,0.4929220974445343,-0.01214587688446045,0.04643147066235542,0.4047008454799652,-0.028532234951853752,0.06366357952356339,0.33365657925605774,-0.043726496398448944,0.07485637068748474,0.27855587005615234,-0.059216469526290894,0.11618389934301376,0.41260382533073425,-0.04054529219865799,0.188815638422966,0.36833009123802185,-0.06434828788042068,0.23573851585388184,0.3467193841934204,-0.0787351056933403,0.2736382782459259,0.3354230523109436,-0.0868603065609932,0.1344078630208969,0.460753858089447,-0.047899845987558365,0.22983723878860474,0.4372016191482544,-0.06659498810768127,0.2822220027446747,0.43462952971458435,-0.07530518621206284,0.3204086422920227,0.4397246837615967,-0.08005863428115845,0.14435729384422302,0.5151627063751221,-0.055102452635765076,0.23257547616958618,0.4891242980957031,-0.0748036578297615,0.282987505197525,0.47809943556785583,-0.08306150883436203,0.3207475543022156,0.4742109179496765,-0.08749472349882126,0.14674311876296997,0.5736902952194214,-0.06197396293282509,0.21200290322303772,0.5809710621833801,-0.07864576578140259,0.24887144565582275,0.592713475227356,-0.0808911845088005,0.2777808606624603,0.6040811538696289,-0.08028087764978409,0.9046342372894287,0.5133614540100098,4.9403361401800794e-08,0.8655601739883423,0.43869420886039734,0.011677836067974567,0.8174291253089905,0.36507827043533325,0.0103651974350214,0.784942090511322,0.30397194623947144,0.0058988104574382305,0.7705385088920593,0.25010937452316284,-0.0004670154012273997,0.8003842830657959,0.33718714118003845,-0.008031577803194523,0.7331156134605408,0.29564008116722107,-0.017043862491846085,0.6974612474441528,0.27105528116226196,-0.021645240485668182,0.6672973036766052,0.24746781587600708,-0.02576981671154499,0.7984887361526489,0.36213111877441406,-0.020161975175142288,0.7104101181030273,0.36965233087539673,-0.029101263731718063,0.665626585483551,0.37848788499832153,-0.03377916291356087,0.6334903240203857,0.38610392808914185,-0.03946840390563011,0.796849250793457,0.3981200158596039,-0.03091229498386383,0.7161967754364014,0.3987952172756195,-0.03657267987728119,0.6688916683197021,0.39398619532585144,-0.04003571346402168,0.6322882175445557,0.3898956775665283,-0.04622255638241768,0.7954112887382507,0.44223326444625854,-0.040459297597408295,0.7509111166000366,0.4335581064224243,-0.04222148284316063,0.7282202243804932,0.4279441237449646,-0.04271130636334419,0.7083942890167236,0.42307305335998535,-0.045817047357559204,nasasabik
0.03259674459695816,0.6062313318252563,6.731706889695488e-07,0.04141470044851303,0.5136520266532898,-0.00962807983160019,0.06699153780937195,0.4289737641811371,-0.025012638419866562,0.0905318558216095,0.3639907240867615,-0.0385635606944561,0.1124534085392952,0.3125988841056824,-0.05267324671149254,0.1387961059808731,0.43388545513153076,-0.04200264811515808,0.21953126788139343,0.3911455273628235,-0.06189843639731407,0.26966336369514465,0.3683573603630066,-0.07222136855125427,0.30745214223861694,0.35448819398880005,-0.07816132158041,0.15753434598445892,0.48662593960762024,-0.04999927431344986,0.2519192099571228,0.46924543380737305,-0.06802926957607269,0.30419379472732544,0.4661855101585388,-0.0769549161195755,0.34297412633895874,0.46755731105804443,-0.08247046917676926,0.16726982593536377,0.5442852973937988,-0.05712971091270447,0.2561877965927124,0.5167567729949951,-0.07692989706993103,0.308915376663208,0.5044560432434082,-0.0883469358086586,0.350553035736084,0.49904924631118774,-0.09597790241241455,0.16890636086463928,0.603758692741394,-0.06319418549537659,0.2307920753955841,0.6113804578781128,-0.08285471796989441,0.2701292037963867,0.6247633099555969,-0.08952507376670837,0.30434003472328186,0.6383992433547974,-0.09217014908790588,0.9206671118736267,0.4997575879096985,-1.0775404746254935e-07,0.8840892314910889,0.42284831404685974,0.012114840559661388,0.832862138748169,0.34678083658218384,0.009846409782767296,0.7983290553092957,0.28454792499542236,0.005622368771582842,0.7844535708427429,0.22770993411540985,-0.0008375274483114481,0.818010687828064,0.31838521361351013,-0.018905065953731537,0.747989296913147,0.2776702642440796,-0.03192612901329994,0.7098522186279297,0.25263094902038574,-0.03809357061982155,0.6784823536872864,0.22736939787864685,-0.04329162463545799,0.8170508146286011,0.3487178087234497,-0.031247839331626892,0.7221069931983948,0.3582746386528015,-0.04456230625510216,0.6760488748550415,0.3701743483543396,-0.04918394237756729,0.6435965299606323,0.37589266896247864,-0.054153524339199066,0.8150553107261658,0.39032456278800964,-0.04138399660587311,0.7246425151824951,0.38551342487335205,-0.051846783608198166,0.6751421093940735,0.37517425417900085,-0.05583207309246063,0.6371716856956482,0.3625102639198303,-0.06142150238156319,0.8126724362373352,0.43843966722488403,-0.04947567731142044,0.7611255645751953,0.42604321241378784,-0.056087248027324677,0.7368482947349548,0.4193533957004547,-0.05729604512453079,0.7157467603683472,0.4099652171134949,-0.05989847332239151,nasasabik
