L1_x0,L1_y0,L1_z0,L1_x1,L1_y1,L1_z1,L1_x2,L1_y2,L1_z2,L1_x3,L1_y3,L1_z3,L1_x4,L1_y4,L1_z4,L1_x5,L1_y5,L1_z5,L1_x6,L1_y6,L1_z6,L1_x7,L1_y7,L1_z7,L1_x8,L1_y8,L1_z8,L1_x9,L1_y9,L1_z9,L1_x10,L1_y10,L1_z10,L1_x11,L1_y11,L1_z11,L1_x12,L1_y12,L1_z12,L1_x13,L1_y13,L1_z13,L1_x14,L1_y14,L1_z14,L1_x15,L1_y15,L1_z15,L1_x16,L1_y16,L1_z16,L1_x17,L1_y17,L1_z17,L1_x18,L1_y18,L1_z18,L1_x19,L1_y19,L1_z19,L1_x20,L1_y20,L1_z20,L2_x0,L2_y0,L2_z0,L2_x1,L2_y1,L2_z1,L2_x2,L2_y2,L2_z2,L2_x3,L2_y3,L2_z3,L2_x4,L2_y4,L2_z4,L2_x5,L2_y5,L2_z5,L2_x6,L2_y6,L2_z6,L2_x7,L2_y7,L2_z7,L2_x8,L2_y8,L2_z8,L2_x9,L2_y9,L2_z9,L2_x10,L2_y10,L2_z10,L2_x11,L2_y11,L2_z11,L2_x12,L2_y12,L2_z12,L2_x13,L2_y13,L2_z13,L2_x14,L2_y14,L2_z14,L2_x15,L2_y15,L2_z15,L2_x16,L2_y16,L2_z16,L2_x17,L2_y17,L2_z17,L2_x18,L2_y18,L2_z18,L2_x19,L2_y19,L2_z19,L2_x20,L2_y20,L2_z20,label
0.8029971122741699,0.711530864238739,-5.299080498843978e-07,0.7565975785255432,0.6769622564315796,-0.01870129071176052,0.7154256105422974,0.6094334721565247,-0.03028404898941517,0.6802800297737122,0.5619009733200073,-0.042632196098566055,0.6427935361862183,0.5380764007568359,-0.0521603599190712,0.7645499110221863,0.5475773811340332,-0.008087675087153912,0.7571854591369629,0.5124662518501282,-0.033124376088380814,0.7547046542167664,0.5621035695075989,-0.048437852412462234,0.7566336393356323,0.5804235935211182,-0.05714261904358864,0.7955241799354553,0.5509322285652161,-0.01066386979073286,0.7897652983665466,0.5244618058204651,-0.03631206601858139,0.7819697856903076,0.5783042907714844,-0.042438656091690063,0.7798683643341064,0.5916635394096375,-0.043618474155664444,0.8261750340461731,0.5634100437164307,-0.017628369852900505,0.8219243884086609,0.5416533350944519,-0.03983604162931442,0.8107949495315552,0.5906234383583069,-0.030088048428297043,0.8066900372505188,0.6057584285736084,-0.020752355456352234,0.8552693128585815,0.5810642242431641,-0.026830168440937996,0.8514897227287292,0.5624377131462097,-0.035415634512901306,0.8378381133079529,0.6001388430595398,-0.0243739802390337,0.8321553468704224,0.6152269840240479,-0.015482810325920582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kahapon
0.778458833694458,0.6822625994682312,-3.0397529826586833e-07,0.7301086783409119,0.6491218209266663,-0.020568223670125008,0.688308596611023,0.5840734243392944,-0.03349577262997627,0.6512501239776611,0.5398072600364685,-0.04707959666848183,0.6132082939147949,0.5190823674201965,-0.05722104758024216,0.7325513958930969,0.5148390531539917,-0.007058043964207172,0.7166061997413635,0.47370442748069763,-0.03202936053276062,0.7195003032684326,0.5298119783401489,-0.045404911041259766,0.7289838790893555,0.5544208884239197,-0.05155748501420021,0.7620067000389099,0.5159446001052856,-0.008146232925355434,0.7472580075263977,0.4824921190738678,-0.03498736396431923,0.7459855079650879,0.5459296703338623,-0.03970744088292122,0.7529109120368958,0.5667668581008911,-0.03722861036658287,0.7915560603141785,0.525205135345459,-0.013975239358842373,0.7795135974884033,0.4974970817565918,-0.03723069280385971,0.773862898349762,0.5554466247558594,-0.026077784597873688,0.7766349911689758,0.5763465166091919,-0.0131909791380167,0.8214646577835083,0.5380091071128845,-0.022040965035557747,0.8091907501220703,0.515159010887146,-0.03033651039004326,0.7989153861999512,0.5560113191604614,-0.018029730767011642,0.7983595728874207,0.5733033418655396,-0.006487617269158363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kahapon
0.777016818523407,0.6765700578689575,-4.210646693536546e-07,0.7328195571899414,0.6489213705062866,-0.021926922723650932,0.6907293200492859,0.5847681164741516,-0.03527066111564636,0.6542699337005615,0.5406901240348816,-0.0482114776968956,0.6168739199638367,0.5214114189147949,-0.05741942673921585,0.730372965335846,0.5144824981689453,-0.013432424515485764,0.720208466053009,0.47434133291244507,-0.03921986743807793,0.7224743366241455,0.53084397315979,-0.05172382667660713,0.729548990726471,0.5528820753097534,-0.05766291543841362,0.7607849836349487,0.5139716267585754,-0.013875378295779228,0.7521172761917114,0.48417729139328003,-0.040933575481176376,0.7502809762954712,0.5478390455245972,-0.04406113177537918,0.7542060017585754,0.5636786818504333,-0.04115883260965347,0.7911016345024109,0.5238662362098694,-0.018826408311724663,0.7848164439201355,0.4991258382797241,-0.04356357827782631,0.7792246341705322,0.5560237169265747,-0.03166437894105911,0.779640793800354,0.5727425217628479,-0.018778210505843163,0.8210350275039673,0.5377110242843628,-0.025810398161411285,0.8145122528076172,0.5180085897445679,-0.03634324669837952,0.8049829602241516,0.5596537590026855,-0.02438787929713726,0.8025240302085876,0.5741298794746399,-0.013190660625696182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kahapon
0.7400265336036682,0.6293462514877319,-6.353143930937222e-07,0.6908180117607117,0.6045957803726196,-0.010259115137159824,0.6417175531387329,0.5484292507171631,-0.017480120062828064,0.6042106747627258,0.5177851915359497,-0.027271488681435585,0.5689185857772827,0.5100851058959961,-0.03508505970239639,0.6839393973350525,0.46906140446662903,-0.000414661830291152,0.662623941898346,0.43647199869155884,-0.022082366049289703,0.6672256588935852,0.49026843905448914,-0.035664115101099014,0.6785645484924316,0.5179662108421326,-0.04308361932635307,0.7109655141830444,0.4666270315647125,-0.006240079179406166,0.6871369481086731,0.4365837275981903,-0.03126101568341255,0.6918579339981079,0.4994138777256012,-0.037717510014772415,0.7034836411476135,0.5260624885559082,-0.037378087639808655,0.7392654418945312,0.4717444181442261,-0.01538959052413702,0.7171909213066101,0.444602370262146,-0.03639545291662216,0.7166674733161926,0.5021103620529175,-0.027305517345666885,0.7240694165229797,0.5268207788467407,-0.016872262582182884,0.7687607407569885,0.4815186560153961,-0.025836879387497902,0.7509257793426514,0.4534127414226532,-0.034251619130373,0.7425364851951599,0.49500054121017456,-0.023371653631329536,0.7446205615997314,0.516351044178009,-0.013602245599031448,0.7431750297546387,0.6448709964752197,-2.657793061189295e-07,0.6911936402320862,0.6097903251647949,-0.013275254517793655,0.6465370655059814,0.5553455948829651,-0.02141406573355198,0.6103779673576355,0.5199819803237915,-0.032398808747529984,0.5769907832145691,0.5063918828964233,-0.04004592448472977,0.6855365037918091,0.4797717332839966,0.008578904904425144,0.6628491878509521,0.4400475323200226,-0.013950432650744915,0.670630931854248,0.4892040491104126,-0.02832307480275631,0.6826860904693604,0.5169612765312195,-0.03423067182302475,0.7119119763374329,0.4755983054637909,0.005440395325422287,0.6905049681663513,0.44105949997901917,-0.017011094838380814,0.6946431398391724,0.4970046281814575,-0.023742254823446274,0.7038668394088745,0.5195867419242859,-0.022877616807818413,0.7402307987213135,0.4774591028690338,-0.0026497782673686743,0.7201443910598755,0.44726455211639404,-0.020843597128987312,0.7187674641609192,0.4988028407096863,-0.013947214931249619,0.7240249514579773,0.5229057669639587,-0.0040169754065573215,0.7701249122619629,0.48439091444015503,-0.012885849922895432,0.751702070236206,0.452536404132843,-0.01731325127184391,0.7431293725967407,0.4844101369380951,-0.007385856006294489,0.7445290684700012,0.5045961141586304,0.002419838448986411,kahapon
0.7150490880012512,0.6123853921890259,-3.771162653265492e-07,0.6632308959960938,0.5887300968170166,-0.006709171924740076,0.615572988986969,0.5381287336349487,-0.011189766228199005,0.5784354209899902,0.5089399218559265,-0.019730594009160995,0.5455518960952759,0.5027432441711426,-0.026008445769548416,0.6512802243232727,0.45063847303390503,0.014954762533307076,0.6254087090492249,0.4124084413051605,-0.002734268782660365,0.6276589035987854,0.45852455496788025,-0.016033755615353584,0.6391546130180359,0.495088130235672,-0.021895449608564377,0.6743821501731873,0.4448644518852234,0.009289231151342392,0.6484802961349487,0.4091474413871765,-0.009346919134259224,0.650085985660553,0.46472084522247314,-0.01657053641974926,0.6618397235870361,0.5009503364562988,-0.01575544849038124,0.7015390396118164,0.4449155926704407,-0.0004268113407306373,0.6734311580657959,0.4109601378440857,-0.016115328297019005,0.67200767993927,0.463164359331131,-0.012644228525459766,0.6827194690704346,0.4981326162815094,-0.004789712373167276,0.7319077253341675,0.45100751519203186,-0.011587287299335003,0.7051927447319031,0.4195825159549713,-0.01825416274368763,0.6964012384414673,0.45430850982666016,-0.011994153261184692,0.7027720212936401,0.48526760935783386,-0.0041380273178219795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kahapon
0.7002782821655273,0.6034266948699951,-4.749170727791352e-07,0.6509084701538086,0.5802420973777771,-0.004246680997312069,0.6026946306228638,0.5299341082572937,-0.007765088230371475,0.5641011595726013,0.5035982728004456,-0.015820303931832314,0.5308314561843872,0.5007217526435852,-0.022165967151522636,0.6414077281951904,0.44746845960617065,0.015929022803902626,0.6151098012924194,0.40623584389686584,-0.004070540424436331,0.6143966317176819,0.4494713246822357,-0.017605511471629143,0.6264263391494751,0.4869057834148407,-0.022843779996037483,0.6635140180587769,0.4412922263145447,0.008812119252979755,0.635595977306366,0.39838650822639465,-0.01249843928962946,0.6340973973274231,0.45459043979644775,-0.019497070461511612,0.6477950215339661,0.4922544062137604,-0.017152894288301468,0.6895399689674377,0.4398508369922638,-0.002417313866317272,0.6598030924797058,0.40001821517944336,-0.020756816491484642,0.656045138835907,0.4528955817222595,-0.017405912280082703,0.6682813763618469,0.4883449375629425,-0.008256489410996437,0.7194617986679077,0.44298651814460754,-0.014623810537159443,0.6889964938163757,0.4095076322555542,-0.023126039654016495,0.6810034513473511,0.44523167610168457,-0.01684368960559368,0.6907868981361389,0.4753643572330475,-0.008179374039173126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kahapon
0.7006330490112305,0.599300742149353,-4.899629857391119e-07,0.6503702998161316,0.578642725944519,-0.0038766032084822655,0.6017522215843201,0.5305020809173584,-0.007408934645354748,0.5631385445594788,0.5059337019920349,-0.015738116577267647,0.5302004218101501,0.5057685375213623,-0.02266150526702404,0.6412368416786194,0.4503278136253357,0.01493385061621666,0.6160140037536621,0.40762805938720703,-0.0047716922126710415,0.6142646074295044,0.4508519470691681,-0.01804133877158165,0.6246278285980225,0.4883955717086792,-0.023320307955145836,0.6632946133613586,0.4437725245952606,0.007342337165027857,0.6363162994384766,0.398863285779953,-0.014652718789875507,0.6333414912223816,0.4555695652961731,-0.022055473178625107,0.6454619765281677,0.4944911301136017,-0.019733702763915062,0.6892065405845642,0.4413912296295166,-0.004108206834644079,0.6608996391296387,0.4005858898162842,-0.02281542494893074,0.6562231183052063,0.4556417763233185,-0.019858527928590775,0.6675175428390503,0.4926462173461914,-0.010833197273314,0.7193137407302856,0.4437403380870819,-0.016495054587721825,0.690711259841919,0.4102373421192169,-0.025141073390841484,0.680953323841095,0.4462214708328247,-0.018971316516399384,0.689271867275238,0.4771714210510254,-0.010374924167990685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kahapon
0.6895952224731445,0.5939342975616455,-4.6996819946798496e-07,0.6399891972541809,0.5739567875862122,-0.0030797382351011038,0.5928148031234741,0.5289604067802429,-0.006321299821138382,0.5567478537559509,0.5049001574516296,-0.014343862421810627,0.5255036950111389,0.5038248896598816,-0.020984865725040436,0.62977534532547,0.44749441742897034,0.015578352846205235,0.6037741303443909,0.40341341495513916,-0.0047116815112531185,0.6014817953109741,0.44424009323120117,-0.01845773123204708,0.611054539680481,0.4829157590866089,-0.02356831356883049,0.6518871188163757,0.4409348964691162,0.007810761220753193,0.6242734789848328,0.3942100703716278,-0.014328568242490292,0.6215903162956238,0.44929465651512146,-0.021987946704030037,0.6334832310676575,0.4896600842475891,-0.019727235659956932,0.6777785420417786,0.4384561777114868,-0.003862361889332533,0.6487659811973572,0.3942151665687561,-0.02326803281903267,0.6447334289550781,0.4480229616165161,-0.02110445126891136,0.6556997299194336,0.48733940720558167,-0.012197593227028847,0.7076358795166016,0.4402506947517395,-0.016296926885843277,0.6763368248939514,0.40524551272392273,-0.026729948818683624,0.6677218675613403,0.44045737385749817,-0.021597102284431458,0.6762793064117432,0.47327905893325806,-0.013190473429858685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kahapon
0.6912724375724792,0.5909164547920227,-4.7248749979189597e-07,0.6433409452438354,0.5745002031326294,-0.0033246134407818317,0.594793975353241,0.5292803049087524,-0.00587919307872653,0.558748722076416,0.5056589245796204,-0.013286800123751163,0.528501033782959,0.503677248954773,-0.019178718328475952,0.6297653913497925,0.4483633041381836,0.014705206267535686,0.6051995158195496,0.4008687138557434,-0.005772178992629051,0.6038250923156738,0.44098562002182007,-0.019187679514288902,0.613982081413269,0.4783857464790344,-0.024055084213614464,0.6521679162979126,0.4408385753631592,0.006848142948001623,0.6271967887878418,0.38865792751312256,-0.015703441575169563,0.624092161655426,0.44458433985710144,-0.023013297468423843,0.6356937885284424,0.4841332733631134,-0.02005114033818245,0.6786435842514038,0.4377574920654297,-0.004898782819509506,0.6535593867301941,0.38798147439956665,-0.02417587675154209,0.6478024125099182,0.443162202835083,-0.021131791174411774,0.6577633023262024,0.4814704954624176,-0.01143372617661953,0.7094801068305969,0.4392969012260437,-0.017549842596054077,0.6844697594642639,0.40018516778945923,-0.026928523555397987,0.6721362471580505,0.43527737259864807,-0.021165624260902405,0.6770537495613098,0.46747294068336487,-0.012475871481001377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kahapon
0.7027503252029419,0.5842577815055847,-4.6545235932171636e-07,0.6524785757064819,0.5643874406814575,-0.0031447841320186853,0.602759838104248,0.5209652185440063,-0.00594536866992712,0.5666647553443909,0.4997252821922302,-0.013299426063895226,0.5358971357345581,0.49989673495292664,-0.01893729530274868,0.639506995677948,0.4400375485420227,0.013064968399703503,0.6197708249092102,0.3924521803855896,-0.005065999459475279,0.6161439418792725,0.4337049722671509,-0.017054302617907524,0.6240535974502563,0.4697113335132599,-0.022013897076249123,0.661630392074585,0.43339085578918457,0.005396763328462839,0.6413615345954895,0.38515618443489075,-0.013577678240835667,0.635556697845459,0.43869251012802124,-0.019677791744470596,0.6445651054382324,0.47382399439811707,-0.017677828669548035,0.6872571110725403,0.4322631061077118,-0.005907126702368259,0.6667420864105225,0.38404780626296997,-0.021911587566137314,0.6583983302116394,0.43394047021865845,-0.01842620223760605,0.6656770706176758,0.468169629573822,-0.010421747341752052,0.7162572741508484,0.4366963505744934,-0.018136724829673767,0.6971432566642761,0.39569222927093506,-0.025259150192141533,0.6836214065551758,0.42810195684432983,-0.019026240333914757,0.6855671405792236,0.4583801031112671,-0.011262167245149612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kahapon
